,76,314,388,687,904,1443,1566,1624,1643,1797,1834,1910,2445,2561,2637,2677,2764,2945,3176,3349,3433,3663,3781,4002,4199,4229,4244,4551,4653,4661,4700,4858,5010,5109,5238,5277,5343,5384,5575,5708,5847,6261,6272,6276,6347,6360,6369,6538,6567,6605,6751,6764,6946,6970,7181,7249,7355,7441,7540,7549,7727,7764,7953,8087,8458,8490,8510,8517,8728,8851,8893,9425,9487,9581,9696,9819,9942,10095,10333,10395,10600,10819,10888,11259,11342,11589,11606,11628,11669,11773,11836,11941,12025,12039,12182,12196,12377,12515,12583,12634,12704,12721,12910,12924,12931,13000,13007,13058,13153,13875,14260,14312,14388,14462,14553,14670,14785,14908,15051,15096,15432,15456,15474,15603,15653,15692,15836,15940,16165,16303,16314,16497,16607,16613,16710,16717,16864,17091,17102,17199,17204,17309,17358,17429,17813,17957,18071,18303,18532,18617,18672,18724,18851,18853,18952,18974,19252,19361,19472,19828,19888,20013,20258,20346,20546,20558,20572,20681,20788,21177,21183,21312,21558,21598,21938,22072,22098,22184,22348,22413,22422,22663,22917,23010,23031,23167,23227,23241,23242,23444,23461,23708,23717,24024,24087,24506,24638,24911,24961,25093,25116,25307,25544,25569,25645,25685,25755,25756,25780,25799,26000,26081,26090,26215,26407,26500,26525,26528,26757,26938,26962,27059,27063,27108,27284,27289,27350,27437,27475,27516,27622,27695,27704,27792,27933,28246,28322,28376,28382,28470,28626,28755,28795,28931,29050,29218,29238,29241,29282,29321,29334,29383,29395,29428,29522,29692,30485,30495,30499,30546,30686,30823,30883,31013,31063,31132,31151,31260,31524,31573,31574,31744,31759,31798,31970,31980,31988,32108,32246,32542,32619,32896,32899,32943,33021,33098,33276,33435,33609,33717,33736,33747,33774,33977,34244,34330,34448,34463,34525,34887,35029,35097,35251,35361,35370,35417,35527,35631,35861,36027,36177,36401,36544,36590,36667,36708,36735,36891,36936,36937,37269,37825,37842,38102,38183,38379,38448,38655,38675,38735,38878,38927,38932,39043,39124,39157,39204,39214,39285,39374,39377,39580,39718,39766,39816,39848,39907,39991,40015,40028,40255,40321,40372,40464,40519,40581,40916,40918,41688,41855,41859,42028,42126,42404,42414,42539,42649,42670,42750,42879,43071,43103,43141,43147,43149,43158,43309,43333,43374,43460,43713,43943,44129,44253,44507,44610,44657,45000,45036,45304,45335,45341,45475,45857,45960,45981,46070,46155,46179,46264,46363,46566,46654,46693,46694,46895,46919,46960,46994,47014,47300,47340,47378,47552,47672,47856,48017,48059,48073,48179,48324,48381,48582,48821,48842,48872,48990,49169,49228,49427,49455,49537,49544,49674,49706,49721,49771,49776,49997,50010,50051,50166,50262,50394,50404,50427,50550,50722,50815,50848,50880,50926,50978,51215,51372,51384,51486,51624,52206,52351,52398,52403,52507,52537,52647,52829,52855,52889,53070,53232,53277,53365,53500,53555,53606,53720,53734,53796,53831,53989,54025,54095,54414,54506,54719,54837,54965,54997,55127,55342,55347,55370,55504,55562,55669,55694,55730,55846,55946,55955,56282,56372,56461,56516,56925,56991,57264,57495,57508,57611,57961,58042,58047,58290,58343,58466,58763,59234,59240,59321,59334,59345,59411,59539,59545,59860,59982,59997,60013,60044,60129,60174,60289,60618,60691,60709,60711,60965,60997,61070,61182,61467,61515,61591,61638,61772,61812,61860,61878,61917,61947,62059,62134,62670,62771,63151,63445,63750,63778,63905,64040,64065,64110,64144,64158,64207,64420,64479,64507,64689,64736,64737,64756,64819,64851,64991,65053,65120,65269,65299,65300,65406,65422,65493,65502,65559,65575,65937,65939,66004,66029,66243,66359,66433,66481,66627,66692,66731,66820,66915,66920,67010,67317,67351,67402,67403,67436,67463,67503,67552,67744,67883,67991,68032,68235,68337,68400,68453,68699,68726,68784,68822,68838,68878,68964,69126,69196,69200,69279,69316,69345,69423,69572,69643,70239,70311,70313,70323,70605,70606,70617,70932,71094,71143,71169,71350,71538,71800,72154,72275,72276,72491,72510,72574,72909,72987,73007,73065,73128,73265,73447,73623,73723,73776,74127,74407,74408,74436,74464,74478,74731,74778,74783,75133,75202,75249,75573,75574,75630,75812,75909,75988,76174,76340,76493,76832,76950,76984,77155,77207,77218,77497,77509,77641,77656,77660,77932,77968,78005,78190,78238,78422,78466,78659,78832,78892,78917,79025,79117,79146,79400,79475,79478,79600,79722,79861,79880,79881,79958,79964,80008,80015,80106,80198,80414,80441,80800,80949,81079,81500,81530,81582,81781,81922,82017,82102,82627,82854,82961,82962,82984,83145,83422,83476,83508,83523,83724,83765,83770,83859,83869,84121,84190,84506,84576,84636,84730,84915,84967,85078,85374,85394,85503,85531,85584,85669,85722,85727,85750,85855,85871,85913,86253,86283,86316,86510,86709,86711,86720,86790,86899,86954,87003,87116,87124,87169,87330,87356,87676,87687,87696,87809,87925,87986,87995,88128,88253,88360,88737,89225,89333,89435,89443,89879,89900,89982,90063,90135,90184,90347,90739,90899,91001,91033,91085,91188,91281,91301,91595,91602,91652,91785,91849,91961,92051,92244,92254,92280,92604,92622,92670,92958,93072,93076,93273,93650,93720,93802,93850,94092,94163,94224,94408,94409,94443,94570,94839,94878,95013,95318,95342,95388,95600,95601,95686,95724,95916,95924,95946,95999,96031,96187,96422,96463,96532,96554,96561,96675,96677,96726,96768,96935,96987,97005,97234,97272,97400,97456,97531,97586,97587,97619,97793,97952,98043,98050,98170,98174,98210,98446,98587,98920,99062,99071,99474,99576,99889,99922,100050,100200,100220,100280,100280,100470,100730,100800,100860,101020,101020,101280,101400,101450,101500,101710,101870,101880,101900,101930,102340,102400,102660,102660,102730,102770,102810,102830,102840,102870,102890,102940,103070,103180,103350,103440,103540,103780,103780,103790,103820,103970,104060,104220,104330,104360,104520,104530,104660,104710,104760,104820,104900,105250,105270,105410,105610,106020,106110,106570,106730,106790,106840,107030,107100,107210,107220,107310,107320,107440,107490,107570,107850,107900,108030,108440,108600,108630,109100,109440,109450,109810,110070,110110,110260,110690,110750,110990,111150,111170,111300,111380,111540,111540,111580,111810,111890,111940,112130,112170,112190,112210
Esophagus,-0.12340351046845907,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.16012815380508713,-0.10050378152592122,-0.12340351046845906,-0.12340351046845906,-0.1005037815259212,-0.10050378152592118,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.12340351046845906,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.10050378152592124,-0.12340351046845909,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.14285714285714288,-0.10050378152592121,-0.10050378152592124,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.12340351046845906,-0.10050378152592118,-0.10050378152592122,-0.12340351046845904,-0.12340351046845906,-0.1005037815259212,-0.1005037815259212,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.1005037815259212,-0.10050378152592118,-0.10050378152592122,-0.10050378152592122,-0.12340351046845906,-0.10050378152592118,-0.10050378152592118,-0.12340351046845907,-0.10050378152592118,-0.12340351046845906,-0.10050378152592121,-0.10050378152592118,-0.10050378152592122,-0.12340351046845902,-0.10050378152592121,-0.12340351046845907,-0.10050378152592122,-0.10050378152592118,-0.14285714285714285,-0.12340351046845907,-0.10050378152592118,-0.1005037815259212,-0.10050378152592118,-0.19044534662683013,-0.1005037815259212,-0.1234035104684591,-0.10050378152592121,-0.12340351046845909,-0.16012815380508716,-0.10050378152592118,-0.10050378152592121,-0.14285714285714288,-0.14285714285714285,-0.12340351046845906,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592122,-0.12340351046845903,-0.10050378152592118,-0.10050378152592118,-0.12340351046845904,-0.12340351046845907,-0.14285714285714285,-0.10050378152592121,-0.10050378152592118,-0.16012815380508713,-0.14285714285714288,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.10050378152592118,-0.12340351046845907,-0.10050378152592121,-0.12340351046845906,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.12340351046845904,-0.12340351046845909,-0.10050378152592124,-0.10050378152592121,-0.1428571428571429,-0.1005037815259212,-0.10050378152592124,-0.16012815380508713,-0.10050378152592118,-0.1904453466268301,-0.14285714285714288,-0.12340351046845904,-0.10050378152592122,-0.10050378152592118,-0.12340351046845911,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.1601281538050871,-0.10050378152592118,-0.1005037815259212,-0.12340351046845906,-0.10050378152592122,-0.10050378152592118,-0.10050378152592118,-0.17586311452816475,-0.17586311452816475,-0.1428571428571429,-0.16012815380507886,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.1904453466268301,-0.1234035104684591,-0.19044534662683005,-0.10050378152592118,-0.10050378152592118,-0.10050378152592124,-0.14285714285714285,-0.1234035104684591,-0.10050378152592121,-0.10050378152592122,-0.14285714285714282,-0.10050378152592118,-0.10050378152592118,-0.12340351046845909,-0.12340351046845907,-0.14285714285714285,-0.10050378152592122,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.14285714285714288,-0.10050378152592118,-0.12340351046845904,-0.10050378152592118,-0.10050378152592118,-0.14285714285714285,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.17586311452816478,-0.1005037815259212,-0.10050378152592122,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.14285714285714282,-0.10050378152592118,-0.10050378152592121,-0.1234035104684591,-0.10050378152592121,-0.14285714285714285,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.10050378152592122,-0.16012815380508713,-0.10050378152592118,-0.1005037815259212,-0.12340351046845907,-0.16012815380508713,-0.10050378152592118,-0.14285714285714288,-0.12340351046845909,-0.10050378152592118,-0.14285714285714288,-0.14285714285714288,-0.10050378152592122,-0.1005037815259212,-0.10050378152592118,-0.10050378152592122,-0.10050378152592121,-0.14285714285714288,-0.10050378152592118,-0.12340351046845909,-0.10050378152592122,-0.10050378152592121,-0.12340351046845906,-0.10050378152592122,-0.10050378152592122,-0.10050378152592124,-0.10050378152592118,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.10050378152592122,-0.12340351046845906,-0.10050378152592118,-0.10050378152592121,-0.10050378152592118,-0.19044534662683013,-0.10050378152592122,-0.1234035104684591,-0.12340351046845909,-0.12340351046845907,-0.10050378152592122,-0.16012815380508477,-0.12340351046845909,-0.12340351046845909,-0.10050378152592118,-0.14285714285714288,-0.10050378152592118,-0.12340351046845907,-0.10050378152592118,-0.10050378152592124,-0.10050378152592121,-0.12340351046845909,-0.10050378152592118,-0.10050378152592122,-0.12340351046845907,-0.12340351046845909,-0.10050378152592122,-0.10050378152592118,-0.1005037815259212,-0.16012815380508713,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.14285714285714288,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.12340351046845904,-0.10050378152592121,-0.10050378152592118,-0.10050378152592122,-0.22941573385916852,-0.1005037815259212,-0.14285714285714285,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.10050378152592118,-0.14285714285714288,-0.12340351046845907,-0.10050378152592122,-0.10050378152592122,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.10050378152592122,-0.1005037815259212,-0.10050378152592118,-0.14285714285714288,-0.1601281538050871,-0.10050378152592121,-0.12340351046845904,-0.10050378152592122,-0.10050378152592122,-0.12340351046845909,-0.10050378152592121,-0.1005037815259212,-0.1601281538050871,-0.12340351046845907,-0.10050378152592118,-0.10050378152592125,-0.10050378152592121,-0.10050378152592118,-0.10050378152592122,-0.14285714285714282,-0.12340351046845907,-0.1234035104684591,-0.10050378152592125,-0.10050378152592118,-0.27435158908366786,-0.12340351046845909,-0.14285714285714288,-0.1904453466268301,-0.14285714285714285,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.10050378152592121,-0.10050378152592124,-0.12340351046845909,-0.10050378152592118,-0.10050378152592118,-0.12340351046845906,-0.10050378152592122,-0.12340351046845911,-0.12340351046845906,-0.10050378152592121,-0.1601281538050871,-0.10050378152592118,-0.10050378152592121,-0.1005037815259212,-0.14285714285714285,-0.14285714285714282,-0.10050378152592121,-0.10050378152592118,-0.1005037815259212,-0.12340351046845907,-0.10050378152592122,-0.12340351046845906,-0.14285714285714285,-0.10050378152592118,-0.1601281538050872,-0.10050378152592121,-0.10050378152592118,-0.1234035104684591,-0.14285714285714282,-0.10050378152592121,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.12340351046845909,-0.10050378152592121,-0.10050378152592118,-0.1005037815259212,-0.12340351046845907,-0.12340351046845906,-0.12340351046845907,-0.12340351046845906,-0.10050378152592124,-0.10050378152592121,-0.10050378152592118,-0.12340351046845907,-0.10050378152592122,-0.1005037815259212,-0.10050378152592122,-0.12340351046845907,-0.14285714285714288,-0.12340351046845906,-0.10050378152592121,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.1234035104684591,-0.10050378152592124,-0.1005037815259212,-0.10050378152592121,-0.12340351046845909,-0.12340351046845907,-0.10050378152592122,-0.14285714285714288,-0.14285714285714285,-0.10050378152592118,-0.14285714285714285,-0.10050378152592121,-0.10050378152592122,-0.10050378152592121,-0.12340351046845907,-0.12340351046845909,-0.10050378152592121,-0.10050378152592124,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.10050378152592118,-0.10050378152592122,-0.14285714285714285,-0.10050378152592118,-0.10050378152592122,-0.14285714285714285,-0.16012815380508716,-0.10050378152592118,-0.12340351046845906,-0.10050378152592122,-0.10050378152592121,-0.12340351046845909,-0.10050378152592121,-0.12340351046845907,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.12340351046845906,-0.10050378152592121,-0.10050378152592121,-0.17586311452816478,-0.10050378152592118,-0.10050378152592121,-0.16012815380508713,-0.10050378152592121,-0.12340351046845906,-0.10050378152592122,-0.14285714285714288,-0.12340351046845907,-0.12340351046845906,-0.10050378152592122,-0.16012815380508716,-0.10050378152592122,-0.10050378152592118,-0.12340351046845904,-0.10050378152592118,-0.1428571428571429,-0.14285714285714288,-0.12340351046845906,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.10050378152592125,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.14285714285714288,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.12340351046845906,-0.14285714285714285,-0.12340351046845904,-0.12340351046845906,-0.17586311452816472,-0.10050378152592118,-0.10050378152592121,-0.14285714285714285,-0.10050378152592122,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.10050378152592124,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.12340351046845906,-0.10050378152592118,-0.10050378152592124,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.10050378152592121,-0.12340351046845907,-0.10050378152592121,-0.10050378152592121,-0.10050378152592121,-0.12340351046845906,-0.10050378152592118,-0.16012815380508713,-0.10050378152592118,-0.10050378152592122,-0.1005037815259212,-0.12340351046845906,-0.19044534662683013,-0.10050378152592124,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.12340351046845906,-0.10050378152592121,-0.10050378152592118,-0.10050378152592124,-0.14285714285714288,-0.10050378152592122,-0.1005037815259212,-0.10050378152592122,-0.1005037815259212,-0.12340351046845906,-0.12340351046845907,-0.10050378152592122,-0.10050378152592122,-0.10050378152592122,-0.10050378152592122,-0.14285714285714285,-0.10050378152592122,-0.10050378152592118,-0.12340351046845909,-0.10050378152592122,-0.10050378152592122,-0.14285714285714288,-0.10050378152592121,-0.12340351046845909,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.10050378152592118,-0.1005037815259212,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.1428571428571429,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.12340351046845909,-0.10050378152592118,-0.10050378152592118,-0.10050378152592124,-0.14285714285714285,-0.10050378152592118,-0.10050378152592124,-0.12340351046845907,-0.10050378152592118,-0.10050378152592118,-0.10050378152592124,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.19044534662683016,-0.10050378152592122,-0.10050378152592122,-0.10050378152592124,-0.10050378152592121,-0.10050378152592121,-0.10050378152592122,-0.10050378152592124,-0.10050378152592122,-0.12340351046845904,-0.1005037815259212,-0.10050378152592118,-0.12340351046845907,-0.14285714285714288,-0.1005037815259212,-0.10050378152592118,-0.1904453466268301,-0.14285714285714288,-0.10050378152592122,-0.10050378152592122,-0.10050378152592122,-0.10050378152592118,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.10050378152592121,-0.10050378152592122,-0.14285714285714288,-0.10050378152592122,-0.10050378152592118,-0.1234035104684591,-0.14285714285714288,-0.10050378152592124,-0.10050378152592122,-0.10050378152592122,-0.12340351046845906,-0.1005037815259212,-0.10050378152592118,-0.17586311452816472,-0.10050378152592118,-0.10050378152592122,-0.10050378152592124,-0.16012815380508713,-0.10050378152592121,-0.10050378152592122,-0.10050378152592121,-0.10050378152592122,-0.1005037815259212,-0.10050378152592118,-0.10050378152592118,-0.12340351046845906,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.10050378152592124,-0.10050378152592122,-0.10050378152592121,-0.10050378152592125,-0.1005037815259212,-0.10050378152592121,-0.10050378152592125,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.1005037815259212,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.14285714285714285,-0.1005037815259212,-0.10050378152592121,-0.10050378152592121,-0.1005037815259212,-0.1005037815259212,-0.12340351046845909,-0.16012815380508716,-0.12340351046845909,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.1005037815259212,-0.10050378152592118,-0.1234035104684591,-0.10050378152592118,-0.12340351046845906,-0.10050378152592118,-0.12340351046845906,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.12340351046845909,-0.10050378152592124,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.12340351046845909,-0.10050378152592122,-0.10050378152592121,-0.10050378152592121,-0.12340351046845906,-0.12340351046845909,-0.1005037815259212,-0.12340351046845906,-0.10050378152592122,-0.10050378152592118,-0.14285714285714288,-0.1601281538050871,-0.1005037815259212,-0.12340351046845907,-0.10050378152592124,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.14285714285714288,-0.12340351046845907,-0.12340351046845906,-0.12340351046845902,-0.10050378152592122,-0.10050378152592118,-0.14285714285714288,-0.10050378152592124,-0.10050378152592121,-0.10050378152592118,-0.10050378152592118,-0.1005037815259212,-0.10050378152592121,-0.10050378152592121,-0.10050378152592122,-0.10050378152592121,-0.10050378152592118,-0.14285714285714288,-0.10050378152592122,-0.1005037815259212,-0.10050378152592118,-0.10050378152592122,-0.14285714285714285,-0.10050378152592118,-0.10050378152592118,-0.21707238158770265,-0.12340351046845903,-0.10050378152592121,-0.12340351046845906,-0.14285714285714285,-0.10050378152592124,-0.10050378152592121,-0.10050378152592121,-0.10050378152592118,-0.10050378152592121,-0.12340351046845906,-0.10050378152592121,-0.12340351046845904,-0.16012815380508716,-0.10050378152592121,-0.10050378152592121,-0.12340351046845909,-0.10050378152592118,-0.17586311452816478,-0.16012815380508713,-0.10050378152592118,-0.14285714285714288,-0.10050378152592118,-0.12340351046845906,-0.14285714285714288,-0.10050378152592121,-0.10050378152592118,-0.10050378152592122,-0.14285714285714285,-0.10050378152592121,-0.12340351046845906,-0.12340351046845909,-0.12340351046845909,-0.14285714285714288,-0.10050378152592121,-0.10050378152592121,-0.12340351046845906,-0.12340351046845909,-0.22941573387055994,-0.12340351046845909,-0.10050378152592122,-0.10050378152592121,-0.1005037815259212,-0.10050378152592122,-0.10050378152592121,-0.10050378152592121,-0.17586311452816475,-0.1234035104684591,-0.2041241452319315,-0.10050378152592121,-0.1005037815259212,-0.12340351046845907,-0.10050378152592122,-0.10050378152592118,-0.14285714285714285,-0.1005037815259212,-0.10050378152592118,-0.10050378152592122,-0.12340351046845906,-0.10050378152592118,-0.10050378152592118,-0.14285714285714288,-0.12340351046845907,-0.14285714283777265,-0.10050378152592124,-0.10050378152592118,-0.14285714285714288,-0.10050378152592121,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.10050378152592122,-0.1005037815259212,-0.20412414523193123,-0.10050378152592122,-0.10050378152592122,-0.14285714285714288,-0.12340351046845906,-0.14285714285714288,-0.10050378152592118,-0.1005037815259212,-0.10050378152592121,-0.10050378152592121,-0.10050378152592125,-0.10050378152592121,-0.1005037815259212,-0.2170723815877265,-0.10050378152592118,-0.10050378152592122,-0.10050378152592122,-0.10050378152592118,-0.12340351046845906,-0.17586311452816475,-0.10050378152592122,-0.10050378152592121,-0.14285714285714288,-0.12340351046845904,-0.12340351046845906,-0.10050378152592121,-0.14285714285714285,-0.1601281538050871,-0.10050378152592121,-0.10050378152592118,-0.10050378152592124,-0.10050378152592121,-0.10050378152592118,-0.17586311452814932,-0.12340351046845909,-0.10050378152592122,-0.14285714285714282,-0.12340351046845909,-0.10050378152592124,-0.1758631145281647,-0.1005037815259212,-0.10050378152592121,-0.14285714285714285,-0.10050378152592121,-0.10050378152592118,-0.21707238158772643,-0.1601281538050871,-0.10050378152592118,-0.12340351046845907,-0.12340351046845909,-0.10050378152592118,-0.10050378152592121,-0.10050378152592124,-0.12340351046845907,-0.10050378152592122,-0.17586311452816472,-0.10050378152592118,-0.10050378152592124,-0.10050378152592121,-0.1005037815259212,-0.10050378152592118,-0.10050378152592118,-0.12340351046845907,-0.10050378152592121,-0.12340351046845906,-0.1005037815259212,-0.14285714285714285,-0.10050378152592118,-0.10050378152592118,-0.16012815380508713,-0.12340351046845907,-0.10050378152592118,-0.1428571428571429,-0.12340351046845909,-0.1428571428571429,-0.10050378152592121,-0.10050378152592122,-0.10050378152592122,-0.10050378152592122,-0.10050378152592121,-0.14285714285714288,-0.10050378152592121,-0.10050378152592121,-0.19044534662683008,-0.10050378152592124,-0.10050378152592122,-0.1234035104684591,-0.10050378152592118,-0.10050378152592121,-0.10050378152592122,-0.12340351046845907,-0.12340351046845904,-0.10050378152592118,-0.12340351046845907,-0.1005037815259212,-0.1601281538050871,-0.1428571428571429,-0.12340351046845904,-0.10050378152592118,-0.1428571428571429,-0.14285714285714285,-0.10050378152592124,-0.14285714285714288,-0.10050378152592118,-0.10050378152592121,-0.17586311452816475,-0.1428571428571429,-0.12340351046845909,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.1758631145281648,-0.10050378152592118,-0.10050378152592124,-0.12340351046845906,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.10050378152592118,-0.10050378152592118,-0.10050378152592122,-0.10050378152592118,-0.12340351046845909,-0.12340351046845903,-0.10050378152592122,-0.14285714285714285,-0.16012815380508708,-0.10050378152592121,-0.12340351046845907,-0.10050378152592121,-0.10050378152592118,-0.12340351046845909,-0.1601281538050871,-0.10050378152592118,-0.1005037815259212,-0.12340351046845906,-0.10050378152592118,-0.10050378152592122,-0.10050378152592122,-0.10050378152592118,-0.12340351046845907,-0.10050378152592118,-0.14285714285714285,-0.12340351046845909,-0.12340351046845909,-0.12340351046845906,-0.12340351046845906,-0.10050378152592122,-0.10050378152592122,-0.10050378152592121,-0.1234035104684591,-0.12340351046845904,-0.12340351046845909,-0.10050378152592125,-0.10050378152592118,-0.10050378152592121,-0.10050378152592122,-0.10050378152592121,-0.14285714285714293,-0.1005037815259212,-0.10050378152592118,-0.10050378152592121,-0.10050378152592121,-0.14285714285714288,-0.1005037815259212,-0.10050378152592118,-0.10050378152592124,-0.10050378152592118,-0.10050378152592118,-0.16012815380508716,-0.10050378152592122,-0.1234035104684591,-0.1234035104684591,-0.10050378152592121,-0.10050378152592118,-0.14285714285714288,-0.14285714285714288,-0.10050378152592122,-0.12340351046845906,-0.12340351046845909,-0.10050378152592122,-0.10050378152592118,-0.12340351046845904,-0.10050378152592122,-0.10050378152592124,-0.10050378152592118,-0.10050378152592122,-0.19044534662682933,-0.10050378152592121,-0.10050378152592118,-0.12340351046845906,-0.10050378152592124,-0.14285714285714285,-0.10050378152592121,-0.10050378152592118,-0.14285714285714285,-0.10050378152592118,-0.10050378152592121,-0.10050378152592118,-0.10050378152592124,-0.10050378152592122,-0.10050378152592122,-0.10050378152592124,-0.16012815380508713,-0.10050378152592118,-0.10050378152592118,-0.12340351046845906,-0.10050378152592118,-0.10050378152592122,-0.10050378152592122,-0.10050378152592118,-0.12340351046845907,-0.10050378152592122,-0.10050378152592122,-0.10050378152592124,-0.10050378152592121,-0.16012815380508716,-0.1005037815259212,-0.10050378152592122,-0.1428571428571429,-0.10050378152592118,-0.12340351046845906,-0.12340351046845906,-0.1234035104684591,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.21707238158764064,-0.10050378152592118,-0.10050378152592121,-0.10050378152592118,-0.12340351046845911,-0.10050378152592118,-0.10050378152592122,-0.10050378152592121,-0.10050378152592122,-0.10050378152592118,-0.1234035104684591,-0.10050378152592118,-0.14285714285714285,-0.10050378152592118,-0.1005037815259212,-0.10050378152592118,-0.10050378152592118,-0.12340351046845909,-0.10050378152592118,-0.12340351046845909,-0.12340351046845906,-0.12340351046845906,-0.2294157338696213,-0.10050378152592124,-0.16012815380508713
